label,latitude,longitude,heading_deg,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,,,,,,,,,,,,,,,,
1200,36.0831407,140.0787304,286.521988,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1201,36.0831512,140.0786866,288.261167,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1202,36.0831624,140.0786446,293.973824,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1203,36.0831647,140.0786382,245.827015,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1204,36.0831536,140.0786076,282.727816,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,36.0831559,140.078595,274.298000,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1206,36.0831587,140.0785489,273.709208,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1207,36.083161,140.078505,275.314059,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1208,36.0831643,140.0784611,276.562433,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1209,36.0831684,140.078417,278.300410,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1210,36.0831738,140.0783712,272.924383,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1211,36.0831756,140.0783276,269.220981,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1212,36.0831751,140.0782821,272.042722,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1213,36.0831764,140.078237,272.366812,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1214,36.083178,140.0781891,275.679857,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1215,36.0831814,140.0781468,283.697394,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1216,36.0831905,140.0781006,276.907256,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1217,36.0831947,140.0780577,270.936886,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1218,36.0831953,140.0780123,282.679154,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1219,36.0832033,140.0779683,274.298003,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1220,36.0832061,140.0779222,272.224341,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1221,36.0832075,140.0778776,276.864142,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1222,36.0832118,140.0778334,261.999602,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1223,36.0832067,140.0777885,260.655095,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1224,36.0832015,140.0777494,274.314776,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,36.083202,140.0777412,270.832071,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1226,36.0832025,140.0776986,264.876299,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1227,36.083199,140.0776503,258.424444,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1228,36.0831917,140.0776062,269.845891,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1229,36.0831916,140.0775602,263.858735,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1230,36.0831894,140.0775349,195.409075,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1231,36.0831548,140.0775231,170.532262,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1232,36.0831485,140.0775244,201.878235,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1233,36.0831165,140.0775085,192.233754,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1234,36.0831042,140.0775052,176.956526,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1235,36.0830966,140.0775057,199.695025,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1236,36.0830747,140.077496,173.689254,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1237,36.0830652,140.0774973,189.824925,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1238,36.0830526,140.0774946,168.975434,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1239,36.0830414,140.0774973,190.876868,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1240,36.0830271,140.0774939,175.379600,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1241,36.0830231,140.0774943,193.386635,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1242,36.0830068,140.0774895,169.185597,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1243,36.0829958,140.0774921,189.181480,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1244,36.0829848,140.0774899,169.871133,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1245,36.0829753,140.077492,189.322444,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1246,36.0829561,140.0774881,175.379597,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
